blue_win,blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueChampKills,blueHeraldKills,blueTowersDestroyed,redChampKills,redHeraldKills,redTowersDestroyed
0,25517,372,88,9.6,27357,369,104,9.8,7,1,0,12,2,1
0,26158,329,73,9.0,27691,309,93,9.4,14,1,1,15,1,0
0,27602,331,104,9.2,26658,290,68,8.6,11,0,1,16,3,1
1,26197,391,61,9.6,24113,307,78,9.0,12,2,1,8,0,0
1,27879,409,108,10.0,20872,315,54,8.4,9,2,0,4,0,2
0,23375,308,83,9.0,27415,382,98,9.6,8,0,1,9,3,0
1,28217,332,83,9.6,21851,298,63,8.2,18,1,0,7,0,1
1,27342,300,83,9.6,27174,317,83,9.4,15,1,1,12,0,0
1,27598,351,95,9.4,22426,316,60,9.0,11,2,0,6,1,2
1,26736,317,68,9.0,23849,318,72,8.6,16,2,1,7,0,1
0,28483,343,76,9.4,22821,344,63,9.0,13,1,0,4,1,1
1,26717,346,72,9.2,23757,345,72,9.0,12,2,1,4,1,1
0,28811,326,84,9.0,25251,242,77,9.0,10,3,0,14,0,3
1,26344,393,94,9.6,21183,311,72,8.8,8,2,0,3,1,1
1,23370,359,60,9.0,26605,347,76,9.2,7,2,1,10,0,0
0,22714,331,68,8.6,31084,366,91,9.6,6,0,2,16,3,0
1,26824,374,77,9.2,23696,311,97,9.0,10,2,0,7,1,2
0,25432,364,68,9.2,29809,354,68,9.8,9,0,2,18,2,1
1,35946,382,91,9.8,23221,274,36,8.2,24,2,0,10,0,8
0,23160,308,107,9.2,23938,347,77,9.2,6,0,0,9,3,0
1,24113,300,51,9.0,28329,361,77,9.0,11,1,1,12,2,0
0,23738,295,68,8.8,27752,381,96,9.6,10,0,2,12,3,0
0,22913,311,84,8.8,29809,397,88,9.4,6,0,2,14,3,0
0,25709,312,76,9.0,23927,304,90,9.2,13,2,0,7,0,0
1,21852,354,80,9.0,24344,353,97,9.6,4,0,0,7,2,0
1,27815,325,102,9.6,23831,344,68,9.0,14,2,0,9,1,1
1,28095,391,100,9.8,23757,331,112,9.0,10,1,0,6,2,2
0,20827,272,84,8.6,26911,323,76,9.4,4,0,1,15,2,0
1,31062,323,75,9.4,27821,286,63,9.2,19,3,0,16,0,2
0,24358,331,79,9.0,27092,358,118,10.0,7,0,0,14,2,1
1,27323,363,115,9.8,23891,343,82,9.0,12,2,0,7,1,0
1,26355,353,56,9.0,23715,337,79,8.8,10,2,0,8,1,1
1,30394,323,80,9.4,24279,305,88,9.0,16,3,0,9,0,4
0,23495,334,72,9.0,28668,344,85,9.6,7,2,1,18,1,0
0,27021,358,70,9.2,28491,294,84,8.8,12,0,1,16,3,1
0,22244,315,68,8.6,26866,313,93,9.2,7,2,1,15,1,0
0,21078,239,67,8.0,32214,369,100,10.0,6,1,2,22,2,0
1,28768,295,92,9.4,23649,280,74,8.6,19,2,0,9,0,0
0,25744,344,90,9.4,25989,369,72,9.4,12,0,0,10,3,0
0,22618,341,80,8.6,26855,341,112,9.4,4,0,1,9,2,0
0,24667,354,72,9.0,27025,342,92,9.2,7,1,1,10,2,1
1,26573,306,69,9.2,26143,308,73,9.0,17,1,1,10,1,0
1,25743,273,76,9.2,26672,305,76,8.8,14,1,1,13,2,0
1,24419,342,87,9.0,22441,341,64,9.0,6,2,1,3,0,1
1,27328,385,92,9.6,23329,293,86,9.0,12,1,0,7,0,1
1,34873,424,88,10.0,21859,360,72,8.4,17,3,0,4,0,7
0,26855,374,53,9.0,25845,329,83,9.0,9,1,0,14,2,1
0,23707,396,112,9.6,24975,316,79,9.0,4,0,0,9,2,0
1,27092,348,87,9.2,21908,270,84,8.4,12,1,0,5,2,2
0,23224,320,73,8.8,24003,341,81,8.8,6,1,1,7,2,1
1,25291,346,77,9.2,22800,357,80,8.8,11,1,0,6,0,0
1,24539,366,100,9.2,22312,282,71,8.8,8,2,1,5,1,0
1,28466,349,81,9.2,25516,299,90,9.0,11,2,0,11,1,2
0,22849,264,87,9.2,28773,325,78,9.4,8,1,1,14,1,0
1,22969,365,88,9.0,24688,354,80,9.4,4,0,1,7,2,1
0,23695,345,100,9.0,27515,362,86,10.0,7,1,0,12,1,0
0,23915,326,80,9.2,31789,325,96,9.8,8,0,2,20,3,0
0,24277,331,71,9.0,23460,338,92,8.8,8,1,0,6,1,1
0,25198,343,98,9.0,28585,391,96,9.8,6,1,2,11,2,1
0,22889,292,85,9.0,28692,372,116,9.6,6,0,2,10,3,0
1,29771,404,100,9.6,23641,338,75,9.0,15,2,0,5,0,1
0,30203,342,95,10.2,27446,326,84,9.2,19,2,1,12,1,1
1,27180,330,75,9.0,25031,287,88,8.8,12,1,0,14,1,2
1,25171,311,89,8.6,26442,324,79,9.4,6,2,0,16,1,1
1,24092,350,95,9.2,26979,306,72,9.2,6,2,1,14,0,0
0,21191,264,85,8.6,31694,356,96,9.8,5,1,3,19,1,0
1,28522,334,56,9.6,26715,321,116,9.0,16,2,0,14,0,1
0,26371,349,82,9.2,27906,413,87,9.6,9,1,0,11,1,1
1,27714,388,87,9.6,24625,355,96,9.4,9,1,0,9,1,2
1,31354,389,96,9.8,23984,324,76,8.8,14,3,0,10,0,2
1,23527,320,75,8.6,27791,311,68,8.6,8,1,3,14,2,0
1,29441,394,96,9.6,24542,350,91,9.2,13,1,1,6,2,1
1,25923,340,84,9.0,25395,374,97,9.4,6,2,0,9,1,2
0,25475,321,79,9.0,27397,319,79,9.4,10,1,0,17,2,0
1,28105,286,92,9.6,25449,364,68,9.4,17,1,0,9,1,0
1,28543,376,86,9.4,26475,285,85,9.2,17,2,1,10,0,0
0,21983,309,67,9.0,27273,335,90,9.6,5,0,1,15,2,0
1,28809,368,107,9.4,21961,227,80,8.6,12,1,0,8,2,2
1,27719,348,105,9.2,24872,398,76,9.2,9,3,0,6,0,2
0,25077,317,70,8.8,26620,304,89,9.2,8,2,0,12,1,1
0,24961,290,84,9.0,27331,357,80,9.6,11,2,1,11,1,0
0,25454,353,73,9.2,26454,318,80,9.2,7,0,1,11,2,0
0,22648,354,68,9.0,25903,364,77,9.2,6,1,0,12,1,0
1,26793,361,93,9.4,22492,335,68,8.6,11,1,1,5,1,2
1,27057,336,77,9.2,24881,303,60,9.0,12,0,0,13,3,1
1,29502,372,88,9.6,25637,341,74,8.8,16,0,0,12,1,1
0,22208,334,64,9.0,29983,362,96,10.0,4,0,2,15,2,0
1,27327,321,88,9.2,23308,302,71,8.8,13,3,0,8,0,1
1,28712,309,84,9.2,21267,325,76,8.4,12,2,0,4,0,3
1,25945,327,72,8.8,22565,325,72,9.2,12,1,0,6,0,1
1,25076,266,79,8.8,26101,310,107,8.8,12,1,1,11,2,0
0,27379,311,77,9.2,32930,357,107,9.8,14,0,2,19,2,1
1,29769,267,66,9.0,29334,320,88,9.2,23,1,0,18,2,1
1,28366,411,77,9.6,23071,313,85,9.0,10,1,0,7,2,2
0,25294,346,72,9.4,23643,331,91,9.2,9,2,0,8,1,1
0,25452,312,78,8.8,31175,353,91,9.8,11,1,3,16,2,1
1,27220,369,108,9.6,24871,396,100,9.2,9,2,0,7,1,1
0,25166,369,84,9.0,24193,351,112,9.6,7,2,0,6,0,1
0,28535,303,88,9.4,29411,365,100,9.4,20,2,0,17,1,0
1,25821,366,95,9.0,23957,360,104,9.2,4,1,0,5,1,2
0,23385,306,76,8.8,27199,367,102,9.2,7,0,1,11,3,0
1,27763,328,93,9.6,22914,334,74,9.2,13,3,0,6,0,2
0,29489,327,66,9.4,28545,327,80,9.2,16,1,1,15,1,2
0,23344,324,78,8.6,24845,348,84,9.4,4,0,0,10,2,1
0,22984,364,75,9.0,26683,352,84,9.8,5,0,0,14,3,0
1,31231,306,91,9.2,23792,276,93,8.8,18,2,0,8,1,2
1,27251,311,82,9.2,28379,377,88,9.6,14,2,1,12,1,1
0,27567,359,64,9.4,29516,333,104,9.6,16,0,2,14,2,1
1,26291,325,72,8.8,24876,313,87,8.8,11,1,1,7,0,1
0,22245,274,86,8.4,27171,342,78,9.4,7,0,1,14,2,0
0,24091,310,61,9.0,24631,296,75,8.8,10,0,0,13,2,0
1,28641,347,95,9.6,21209,331,88,8.6,14,2,0,3,0,2
1,28937,291,104,9.4,22771,263,78,8.8,19,1,0,9,2,1
1,26464,327,105,9.6,24746,337,64,8.8,14,2,1,10,0,0
1,32174,285,122,9.4,22202,258,55,7.8,15,3,0,9,0,4
1,32009,323,92,9.2,20416,256,58,8.2,20,2,0,4,1,4
0,25281,277,80,8.6,29862,316,84,9.8,12,1,1,17,2,0
1,29963,406,123,9.4,20967,353,68,8.6,10,2,0,3,1,3
1,26163,325,96,9.4,20546,305,68,8.4,13,1,0,2,0,0
0,26039,310,75,9.2,25880,279,83,9.2,12,2,0,14,0,0
0,30427,352,84,9.2,24000,350,62,9.0,15,2,0,9,1,2
0,24813,318,70,8.8,32728,355,104,10.2,11,0,2,24,2,0
1,25928,364,76,9.0,25858,367,103,9.2,9,1,0,9,2,0
0,28040,371,92,9.6,28215,356,87,9.4,10,1,0,15,2,1
1,31255,364,55,9.4,24800,302,71,9.0,18,2,1,11,1,3
1,27244,342,86,9.4,23923,322,83,9.0,12,3,0,8,0,2
1,29426,363,96,9.8,21181,331,64,8.4,16,2,1,2,1,2
0,22724,287,83,8.4,24895,349,72,9.2,6,2,0,9,1,0
1,29844,348,109,9.6,23336,257,79,8.6,18,3,0,8,0,1
1,27724,356,104,9.6,23123,265,88,8.6,13,1,0,9,1,1
0,26156,299,92,9.0,26337,326,88,9.2,12,0,0,13,2,0
1,31187,389,92,9.8,21219,317,80,8.6,19,1,0,5,0,2
1,27871,254,80,9.0,23846,305,62,8.6,20,1,0,11,0,0
1,26204,388,68,9.0,24559,311,82,9.0,11,0,0,11,1,0
0,28127,308,57,9.4,29835,338,62,9.6,16,1,1,18,1,0
0,29201,344,99,9.6,28735,350,64,9.6,16,1,2,14,2,1
0,25849,375,88,9.4,23694,375,88,9.2,7,1,0,5,2,1
1,28316,360,86,9.6,23329,325,85,8.6,14,1,0,8,1,1
1,30823,372,110,10.0,20907,324,74,8.4,15,2,0,2,1,3
0,24864,261,77,8.8,25381,282,64,9.4,13,3,0,15,0,0
0,26733,329,100,8.8,29011,353,86,9.4,14,1,1,15,2,0
1,31640,321,72,10.0,24521,321,90,9.0,25,3,0,8,0,2
1,27866,327,95,9.6,22235,313,60,8.4,18,1,0,5,0,0
0,22729,304,80,8.6,28128,315,68,9.2,6,0,1,16,2,0
0,29006,309,99,9.2,27626,311,96,9.0,12,1,1,13,2,4
1,26614,333,92,9.2,24104,337,74,9.2,8,2,0,10,1,2
1,24392,339,84,9.2,24451,354,84,8.8,9,0,0,7,2,0
0,22534,309,88,9.0,27227,353,80,9.6,6,1,1,11,2,0
1,28348,358,82,9.8,24154,328,65,8.8,16,1,0,8,1,0
1,25844,329,91,9.4,26721,365,74,9.0,12,1,2,8,2,1
1,26787,327,96,9.4,24736,336,86,9.2,12,1,0,8,1,0
1,24893,332,106,9.4,25036,321,60,9.0,9,1,0,10,2,0
1,28655,354,84,9.2,26650,372,75,9.4,12,2,0,11,0,2
0,28461,328,84,9.2,26932,337,73,9.2,16,2,1,11,0,1
0,23707,337,81,9.0,26135,377,77,9.8,5,0,0,13,1,0
1,25696,310,55,9.0,25993,341,56,8.8,11,2,1,13,1,1
1,25656,373,80,9.4,25763,358,90,9.2,11,2,0,10,0,1
1,25130,339,64,9.2,22537,343,67,9.0,8,3,0,7,0,1
0,22667,325,71,9.0,27304,359,68,8.8,5,0,2,13,2,1
0,21877,329,68,8.6,26957,316,68,9.4,6,1,1,15,1,0
0,26742,297,70,9.0,28408,377,70,9.4,13,2,1,14,1,0
1,30236,327,69,9.8,29606,332,95,9.4,21,2,2,15,1,1
0,22924,354,75,9.2,24616,361,84,9.2,5,0,0,8,1,0
0,29892,317,85,9.4,26519,274,100,9.0,24,2,1,12,0,2
1,27796,379,97,9.6,23814,349,86,9.0,12,2,0,5,1,1
1,26048,292,91,9.2,27508,355,74,9.2,10,2,0,14,1,1
1,26488,333,72,9.4,26066,329,88,9.0,10,0,0,12,2,0
0,25933,336,119,9.2,24050,316,85,8.8,9,1,0,9,2,1
0,19099,263,72,8.2,33477,349,74,9.6,1,0,5,20,2,0
1,24177,340,86,9.2,23885,375,84,9.2,7,2,0,5,1,0
0,27568,330,74,9.4,25805,287,78,9.0,16,0,1,11,2,1
0,25659,345,98,9.4,29589,345,81,9.6,11,1,2,16,1,1
1,26881,389,98,9.8,23796,396,69,9.2,8,3,0,5,0,1
0,22278,340,83,9.0,26755,395,88,9.4,5,0,2,6,2,0
0,22002,278,61,8.2,34758,353,93,9.8,6,0,6,23,2,0
1,25827,341,70,9.0,23596,335,87,8.8,12,1,0,8,1,0
1,33534,406,87,9.8,19649,268,68,7.8,19,3,0,3,0,5
0,22729,280,98,8.8,28845,328,88,9.4,7,2,3,12,1,0
1,28573,355,74,9.6,24336,291,76,9.4,15,2,0,10,1,2
1,27131,338,101,9.2,26248,315,71,9.2,11,2,0,16,1,2
1,25260,331,84,9.4,25075,290,92,9.6,9,0,0,10,3,0
1,30600,320,76,9.6,23017,267,48,8.2,19,1,1,8,2,3
0,27728,356,90,9.6,23398,293,82,9.0,14,2,0,9,1,1
0,26064,386,61,9.0,25822,346,98,9.2,9,0,1,9,3,2
1,22205,304,71,8.4,27274,358,86,9.2,6,1,1,10,2,0
0,26250,353,90,9.6,25065,322,68,8.8,12,0,1,10,2,1
1,29229,337,102,9.6,22937,273,72,8.6,15,3,0,8,0,2
0,26372,337,72,8.6,28110,303,83,9.0,11,0,1,15,1,1
0,19584,235,82,8.2,31129,363,56,9.2,2,1,4,17,1,0
0,20276,277,68,8.6,28882,378,111,10.0,2,0,1,13,3,0
0,24487,297,79,8.8,24908,338,76,9.0,11,0,1,9,2,0
0,24177,352,67,8.8,31157,363,87,9.6,9,1,3,17,1,1
0,23588,387,87,9.0,26547,356,111,9.6,3,1,1,9,2,0
0,21946,299,68,8.4,25224,363,87,9.4,6,0,1,10,3,0
1,30535,357,92,9.4,20998,330,77,8.8,15,3,0,4,0,3
0,23184,269,86,8.6,28580,317,84,9.2,10,2,1,16,1,0
1,25853,338,96,9.6,25625,339,110,9.4,10,1,1,9,2,0
0,23919,292,56,9.2,24353,356,102,9.2,10,0,0,8,1,0
0,27116,356,87,9.0,25681,373,96,9.4,8,1,0,8,2,2
1,26133,386,100,9.6,24792,373,107,9.4,9,2,0,6,0,0
1,26091,292,90,9.4,26792,312,72,8.8,13,1,0,15,1,0
0,22210,327,48,8.6,27540,381,103,9.6,6,0,1,11,3,0
1,28748,317,92,9.6,24553,350,64,9.0,17,3,0,10,0,1
0,27933,321,89,9.2,25468,313,78,9.4,14,0,0,12,1,1
1,26567,384,86,9.6,25100,331,89,9.0,12,0,0,10,2,0
1,31921,323,90,9.6,23286,293,73,8.8,20,2,0,9,1,2
1,27654,376,69,9.4,22837,321,71,8.8,14,1,0,6,0,2
0,27358,332,80,9.4,26113,301,115,9.4,13,2,0,11,1,1
0,25202,283,69,8.8,26651,285,85,8.8,14,0,1,13,2,0
0,21971,285,80,9.0,25836,349,88,9.0,6,0,2,7,3,0
0,23747,299,73,9.0,26889,319,100,9.2,10,2,1,11,1,1
1,27357,337,98,9.6,26210,350,78,9.0,12,3,1,9,0,1
0,23150,293,77,8.6,26452,348,66,9.0,7,2,1,11,0,0
0,22617,358,86,9.2,25825,399,95,9.8,4,2,2,4,1,0
0,21397,309,73,8.8,25578,352,83,9.0,4,0,1,8,3,0
1,25509,345,78,8.8,26513,303,72,9.0,8,2,1,14,1,1
0,26012,330,80,9.6,27394,338,88,9.6,15,0,1,12,3,1
1,26807,269,87,8.8,25920,308,64,9.0,16,1,1,14,2,0
0,24392,270,97,9.0,28986,370,68,9.8,10,2,1,15,1,0
0,24795,347,44,8.6,26027,351,100,9.2,8,0,1,11,3,0
0,24391,282,90,8.8,25624,321,65,9.0,13,1,1,12,2,0
0,24795,340,91,9.2,29223,357,98,9.4,8,1,2,13,2,0
0,26619,311,76,8.8,27159,294,92,9.0,12,2,1,15,1,3
1,30034,347,84,9.6,22958,321,67,8.6,14,3,0,5,0,3
1,29678,367,80,9.6,25173,317,88,9.4,16,1,0,10,1,2
1,29140,261,55,9.6,30933,301,70,9.2,24,1,1,21,1,0
1,30185,356,94,9.2,23799,305,56,8.6,15,2,0,10,1,2
1,27919,344,83,9.2,24883,310,79,8.8,13,3,0,12,0,2
0,25899,349,62,9.4,25700,298,94,9.2,12,2,1,10,1,0
0,27822,339,96,9.2,22954,337,71,8.6,13,2,0,7,1,2
1,25361,384,88,9.0,26091,382,16,8.2,5,2,2,11,0,1
1,28913,395,96,9.8,24323,290,96,9.0,14,2,0,10,1,1
1,24202,312,92,9.2,25739,400,83,9.4,9,2,1,6,1,0
1,27391,321,60,9.4,22132,289,70,8.8,14,2,0,5,1,0
0,20752,311,83,8.6,26776,343,95,9.2,3,0,1,10,2,0
0,21965,317,73,8.8,24981,363,100,9.4,3,1,0,7,1,0
1,32146,363,115,9.4,22092,298,44,8.2,16,1,0,6,1,5
1,27828,318,92,9.2,24220,311,80,9.2,13,1,0,9,1,1
0,28916,346,84,9.4,25386,286,72,8.8,15,2,0,12,0,1
0,25177,388,81,9.0,27351,373,62,9.6,8,1,1,13,1,0
0,21388,273,119,9.0,25313,418,104,9.2,3,1,0,6,2,0
1,28302,336,54,9.6,24457,321,79,9.4,16,1,0,9,1,2
1,28373,385,82,9.6,23803,309,76,8.8,15,1,0,8,2,1
0,22568,344,90,8.8,24549,332,88,9.4,4,1,0,9,0,0
1,29372,304,85,9.4,24033,290,65,8.6,16,1,0,10,1,1
0,23921,363,87,8.8,25033,323,76,8.8,7,1,1,8,2,0
0,23121,278,74,8.4,27771,330,71,9.0,8,2,1,14,1,0
1,26524,324,114,9.6,25733,331,66,9.0,9,3,1,10,0,1
1,24363,332,56,8.2,25219,265,42,8.4,5,0,0,17,1,1
0,23249,317,111,9.2,26030,346,80,9.0,5,0,1,9,2,0
0,24453,327,93,9.4,26898,314,64,9.2,8,1,1,15,2,1
0,25265,339,79,9.2,24861,309,93,9.2,9,1,0,10,0,1
0,23934,257,71,9.0,30176,352,104,10.0,8,1,1,20,2,0
1,28908,332,71,9.6,24082,284,99,9.0,16,2,0,8,1,2
1,24426,377,98,9.2,21802,351,88,9.0,4,2,0,3,1,1
0,21521,329,80,8.6,28477,348,113,10.0,4,0,0,14,2,0
0,24415,299,86,9.2,29481,359,86,9.6,8,0,3,14,3,1
1,28533,305,90,9.4,24092,300,72,8.6,17,2,0,9,1,1
0,24913,334,72,9.2,26377,377,90,9.4,9,1,0,10,2,1
0,25540,344,59,9.0,29581,357,75,9.4,12,0,2,16,2,0
1,25365,336,97,9.0,26547,343,82,9.4,8,2,0,12,1,1
0,23848,311,74,8.8,24506,316,89,9.2,8,0,0,9,0,0
0,22848,298,99,9.2,25706,322,87,9.0,8,2,1,9,1,0
0,29107,266,82,9.0,28820,277,54,8.8,16,1,1,20,2,2
0,26625,359,121,9.4,24435,317,91,9.4,7,1,0,11,0,1
1,31614,358,87,9.4,24710,310,68,8.4,15,1,0,12,2,3
1,27837,336,100,9.6,22427,314,84,9.0,12,2,0,5,1,2
0,25557,373,70,9.2,26637,336,91,9.6,9,1,1,13,2,1
0,24400,315,74,8.8,31346,338,81,9.8,8,0,2,20,2,0
0,25922,306,73,9.2,31079,363,93,9.6,11,0,1,21,1,0
1,27814,291,77,9.0,25092,292,83,8.8,18,2,0,11,1,1
0,30136,341,91,9.4,28643,293,76,9.4,21,0,0,18,3,0
0,23485,326,89,9.0,29663,383,80,9.6,7,0,3,13,3,0
0,23970,317,97,9.0,25586,344,88,9.0,8,0,0,9,1,0
0,25717,309,94,9.2,24484,339,64,9.2,5,0,1,9,3,1
0,24581,329,95,9.2,25583,326,87,9.2,9,1,1,9,2,0
1,25390,328,76,9.2,27268,350,100,9.8,9,2,0,14,1,0
0,24715,338,99,9.2,24602,316,72,8.4,10,1,2,7,2,0
0,23113,315,84,8.6,27701,319,72,9.2,5,2,2,12,1,0
1,25791,345,91,9.0,26735,380,88,9.0,7,2,1,7,1,1
1,30502,362,88,10.0,23351,334,95,9.4,15,3,0,6,0,3
0,26927,333,83,9.2,26252,289,68,8.8,12,1,0,15,2,1
1,29158,316,116,9.8,22264,312,70,8.8,14,2,0,5,1,2
0,24226,288,79,9.2,30336,372,78,9.2,12,0,3,13,2,0
1,27785,350,84,9.8,21866,292,64,8.6,12,1,0,7,0,1
1,27758,391,72,9.8,23752,348,102,9.4,13,1,0,8,2,2
0,22446,388,76,8.8,25645,345,84,9.2,2,1,1,9,2,0
1,28374,286,96,9.6,27021,333,64,9.2,17,1,1,14,2,0
0,23242,305,76,8.4,28106,370,59,9.0,8,1,1,14,1,0
0,25851,366,82,9.4,22957,358,82,9.0,10,1,0,5,2,0
0,24289,265,91,9.2,27874,358,96,9.8,10,2,0,14,1,0
1,28100,406,123,9.6,24471,357,96,9.4,8,2,0,8,1,1
0,22897,344,56,9.2,25008,337,81,9.2,8,0,1,8,3,0
1,28139,361,103,9.0,23811,348,54,8.8,9,3,1,8,0,2
0,24351,339,76,9.2,26123,332,76,9.2,10,1,2,10,2,0
0,23648,321,81,8.6,29349,294,93,9.0,7,1,1,19,1,0
1,23963,328,76,8.4,25102,300,64,9.0,6,1,1,9,1,1
1,28668,382,75,9.6,22596,329,72,9.0,14,0,0,4,1,1
1,25499,324,64,9.2,26778,307,76,9.2,12,1,1,12,1,0
1,30340,321,91,9.8,25680,328,68,9.0,19,2,0,12,1,2
0,29077,353,59,9.6,28221,369,100,10.0,14,1,0,15,2,2
0,22263,334,72,8.8,26941,356,68,9.2,6,1,1,12,1,0
1,28808,347,84,9.4,23468,292,87,8.8,12,1,0,8,2,3
1,27468,351,86,9.6,24599,331,88,9.6,12,2,0,7,0,2
1,27842,387,88,9.6,21862,357,86,8.6,9,3,0,3,0,2
1,29503,373,80,9.4,23481,329,64,8.6,15,3,0,7,0,2
1,27737,323,89,9.4,22234,373,88,8.6,12,3,0,3,0,2
1,26635,319,98,9.4,27918,310,60,9.4,11,2,0,18,0,0
1,29856,358,134,10.2,22552,338,74,9.2,16,3,0,5,0,2
1,27906,340,100,9.4,25521,370,84,9.6,13,1,0,9,1,1
0,23820,288,79,8.8,28800,369,96,9.6,6,2,2,14,1,1
1,32744,364,96,10.0,22618,284,79,8.6,20,2,0,7,1,4
1,25398,354,64,9.4,22592,332,100,8.8,9,0,1,6,3,0
1,25388,283,74,9.0,23649,296,61,8.4,12,1,1,8,1,1
0,26012,296,69,9.0,26895,325,88,9.2,14,2,0,13,1,0
0,28682,338,85,9.2,24308,324,87,9.4,15,2,0,7,1,1
1,30199,364,92,9.8,21426,312,64,8.4,16,1,0,3,2,2
1,25581,361,92,9.6,24277,385,72,9.2,10,1,0,7,1,0
0,22805,309,70,8.6,29888,333,71,9.4,8,0,1,18,3,0
1,30117,303,83,9.4,29031,287,71,9.2,16,3,0,18,1,1
0,25558,366,61,9.2,27167,345,97,9.6,8,1,0,13,2,1
0,23350,341,70,8.6,32233,383,96,9.6,5,1,2,17,2,1
1,27978,372,100,9.6,22574,280,88,9.2,11,1,0,9,2,1
0,21355,320,66,8.8,26986,315,98,9.4,4,1,1,14,1,0
0,23628,291,68,9.2,27104,334,100,9.4,9,1,1,13,1,0
1,26768,371,73,9.0,25239,344,74,9.0,11,0,0,11,1,0
1,26214,325,80,9.2,24382,300,108,9.0,12,3,0,8,0,0
0,24379,267,63,8.0,26601,277,68,8.2,12,2,2,13,1,0
0,23288,345,73,8.6,29084,355,92,9.6,7,1,3,12,1,0
0,27376,334,55,9.2,27004,304,80,9.0,12,1,1,15,1,1
1,24857,374,70,9.2,23223,333,75,9.0,7,1,0,6,1,1
1,25781,356,89,9.4,22339,350,67,8.8,11,2,0,5,2,0
1,30393,353,100,9.6,24627,316,77,9.0,21,2,1,8,1,2
0,25362,319,84,9.2,27189,354,92,9.4,10,1,1,10,2,0
0,23274,340,88,9.0,25103,380,80,9.0,3,1,0,8,2,1
1,22964,323,74,8.8,27714,361,86,9.4,6,1,2,11,1,0
1,23501,317,63,8.8,26370,360,77,9.0,6,2,1,10,1,1
1,27412,302,101,9.0,23080,271,68,8.6,12,2,0,9,1,1
1,28447,364,69,9.4,23468,304,109,8.8,16,2,0,5,1,2
1,24777,297,100,9.2,23310,284,84,8.8,10,1,1,6,2,0
1,29536,337,112,10.0,24113,329,76,9.0,16,2,0,9,0,3
0,25228,320,69,8.8,25256,283,84,8.8,9,0,0,15,2,0
1,25555,321,89,9.0,25376,307,76,8.8,10,1,0,13,1,0
1,26812,351,60,9.0,26510,325,84,9.4,14,2,0,13,0,0
1,23807,370,76,9.2,24402,339,84,9.4,6,1,0,10,1,0
1,26495,371,89,9.2,24531,327,91,9.0,7,0,0,9,3,2
1,26895,378,56,9.4,23205,331,93,9.2,14,2,0,8,0,1
0,26291,312,79,9.2,26190,301,71,9.0,11,1,0,13,1,1
1,30309,348,89,9.4,22349,273,90,9.2,18,0,0,6,2,1
0,18808,169,24,7.8,32812,308,95,9.4,9,0,4,23,1,0
0,24379,338,77,8.6,25580,301,73,8.8,9,1,0,13,2,0
1,28580,333,115,9.6,22438,350,72,8.8,11,2,0,5,1,2
0,25563,337,70,9.0,24167,348,88,9.0,11,3,0,7,0,0
1,24799,314,83,9.0,24121,339,72,9.0,9,2,0,7,1,1
0,24561,313,68,8.4,29207,364,68,9.4,6,1,2,15,2,2
0,23645,257,71,9.0,29310,326,80,9.6,9,1,2,17,2,0
0,24754,327,99,9.2,25496,369,72,9.4,9,3,0,11,0,0
1,27209,327,108,9.8,22862,334,72,8.6,14,3,0,6,0,0
1,25111,298,94,8.6,27095,292,76,8.8,11,3,1,13,0,0
1,27380,348,97,9.4,27486,364,86,9.6,12,2,0,11,1,1
0,23488,342,82,8.8,27154,338,89,9.6,6,0,1,15,3,0
1,25629,372,100,9.2,26870,404,88,9.6,6,3,2,8,0,2
1,26517,346,63,9.2,22905,300,85,8.8,11,1,1,5,1,1
0,23311,326,77,8.8,25036,332,102,9.4,7,0,1,7,3,0
0,20755,328,74,8.6,31111,358,69,9.6,3,0,3,19,3,0
1,31518,318,91,9.6,23396,313,83,8.8,20,1,0,9,1,4
0,26501,303,84,9.2,32063,357,84,9.8,15,0,1,20,3,0
0,26064,326,86,9.4,26315,310,80,9.0,12,2,1,12,0,1
0,21854,323,59,8.6,25689,347,71,9.8,6,1,0,14,1,0
1,26098,306,89,9.2,24767,313,80,9.2,12,3,0,10,0,0
0,26273,355,68,9.4,25104,357,88,9.0,10,0,1,8,3,2
1,26932,354,73,9.2,25755,371,71,9.4,12,1,1,9,2,1
0,24937,283,60,8.8,28926,335,107,9.8,13,0,1,17,2,0
1,24361,336,85,9.2,24674,361,90,9.0,6,3,1,4,0,0
1,32326,371,63,9.6,24278,298,55,8.6,21,2,0,10,1,2
1,28838,315,79,9.4,24934,267,82,9.2,14,1,0,13,2,3
0,26303,282,65,9.0,26092,351,70,8.8,18,2,1,8,1,0
0,22822,283,83,9.0,25285,350,86,9.4,8,2,0,12,1,0
0,21955,301,60,8.4,29845,361,107,9.8,4,1,3,10,1,1
0,24172,298,76,9.2,30090,329,83,9.6,9,1,3,14,2,0
0,22266,317,60,8.6,25684,347,80,9.6,6,2,0,12,0,0
1,27818,340,93,9.4,23073,310,68,8.6,11,2,0,9,1,1
1,29992,386,88,9.6,25346,299,72,9.0,13,1,0,10,2,3
0,27248,338,77,9.2,26506,331,87,9.2,13,1,0,15,1,0
1,23869,332,72,9.2,26148,373,100,9.6,11,1,0,9,2,0
